property_id,address,city,state,zipcode,bedrooms,bathrooms,square_feet,year_built,price,identifier_id,identifier_fips,identifier_apn,identifier_attomid,address_country,address_countrysubd,address_line1,address_line2,address_locality,address_matchcode,address_oneline,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoidv4_co,location_geoidv4_cs,location_geoidv4_db,location_geoidv4_n1,location_geoidv4_n2,location_geoidv4_pl,location_geoidv4_sb,location_geoidv4_zi,vintage_lastmodified,vintage_pubdate,location_geoidv4_n4,location_geoidv4_n3
,,,,10001,,,,,,28771374.0,36061.0,00778-1024,28771374.0,US,NY,261 W 28TH ST APT 6A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6A, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-07-01,2025-07-01,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771375.0,36061.0,00778-1025,28771375.0,US,NY,261 W 28TH ST APT 6B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6B, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771376.0,36061.0,00778-1026,28771376.0,US,NY,261 W 28TH ST APT 6C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6C, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771377.0,36061.0,00778-1027,28771377.0,US,NY,261 W 28TH ST APT 6D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6D, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771378.0,36061.0,00778-1028,28771378.0,US,NY,261 W 28TH ST APT 6E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6E, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771379.0,36061.0,00778-1029,28771379.0,US,NY,261 W 28TH ST APT 6F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 6F, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771380.0,36061.0,00778-1030,28771380.0,US,NY,261 W 28TH ST APT 7A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7A, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771381.0,36061.0,00778-1031,28771381.0,US,NY,261 W 28TH ST APT 7B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7B, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771382.0,36061.0,00778-1033,28771382.0,US,NY,261 W 28TH ST APT 7D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7D, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771383.0,36061.0,00778-1034,28771383.0,US,NY,261 W 28TH ST APT 7E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7E, NEW YORK, NY 10001",5936.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771384.0,36061.0,00778-1035,28771384.0,US,NY,261 W 28TH ST APT 7F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7F, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771385.0,36061.0,00778-1036,28771385.0,US,NY,261 W 28TH ST APT 8A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8A, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771386.0,36061.0,00778-1037,28771386.0,US,NY,261 W 28TH ST APT 8B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8B, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771387.0,36061.0,00778-1038,28771387.0,US,NY,261 W 28TH ST APT 8C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8C, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771388.0,36061.0,00778-1039,28771388.0,US,NY,261 W 28TH ST APT 8D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8D, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771389.0,36061.0,00778-1040,28771389.0,US,NY,261 W 28TH ST APT 8E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8E, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771390.0,36061.0,00778-1041,28771390.0,US,NY,261 W 28TH ST APT 8F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 8F, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771391.0,36061.0,00778-1042,28771391.0,US,NY,261 W 28TH ST APT 9A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 9A, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771392.0,36061.0,00778-1043,28771392.0,US,NY,261 W 28TH ST APT 9B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 9B, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771393.0,36061.0,00778-1044,28771393.0,US,NY,261 W 28TH ST APT 9C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 9C, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771394.0,36061.0,00778-1045,28771394.0,US,NY,261 W 28TH ST APT 9D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 9D, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771395.0,36061.0,00778-1046,28771395.0,US,NY,261 W 28TH ST APT 10A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 10A, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771396.0,36061.0,00778-1047,28771396.0,US,NY,261 W 28TH ST APT 10B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 10B, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771397.0,36061.0,00778-1048,28771397.0,US,NY,261 W 28TH ST APT 10C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 10C, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771398.0,36061.0,00778-1049,28771398.0,US,NY,261 W 28TH ST APT 10D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 10D, NEW YORK, NY 10001",5942.0,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
,,,,10001,,,,,,28771402.0,36061.0,00779-001011,28771402.0,US,NY,249 W 29TH ST APT 11,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 11, NEW YORK, NY 10001",5234.0,C015,Rooftop,40.748907,-73.99483,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
,,,,10001,,,,,,28771403.0,36061.0,00779-00102E,28771403.0,US,NY,249 W 29TH ST APT 2E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 2E, NEW YORK, NY 10001",5230.0,C015,Rooftop,40.748907,-73.99483,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
,,,,10001,,,,,,28771404.0,36061.0,00779-00103W,28771404.0,US,NY,249 W 29TH ST APT 3W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 3W, NEW YORK, NY 10001",5231.0,C015,Rooftop,40.748907,-73.99483,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
,,,,10001,,,,,,28771405.0,36061.0,00779-00104S,28771405.0,US,NY,249 W 29TH ST APT 4S,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 4S, NEW YORK, NY 10001",5231.0,C015,Rooftop,40.748907,-73.99483,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
,,,,10001,,,,,,28771406.0,36061.0,00779-00107S,28771406.0,US,NY,249 W 29TH ST APT 7S,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 7S, NEW YORK, NY 10001",5232.0,C015,Rooftop,40.748907,-73.99483,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
